timestamp,gpu_util_pct,gpu_mem_used_mb,cpu_util_pct,ram_used_mb,pcie_tx_mbps,pcie_rx_mbps
1785401279.484624,0,5528.5,4.9,10152.515625,0.5244140625,0.380859375
1785401280.0273726,0,5528.5,1.8,10175.09375,0.5244140625,0.380859375
1785401280.5696745,100,5528.5,3.0,10180.39453125,1.287109375,3.1943359375
1785401281.1119874,100,5528.5,2.1,10186.26171875,1.19140625,2.669921875
1785401281.654318,100,5528.5,2.3,10182.46484375,1.3828125,2.8603515625
1785401282.1965127,100,5528.5,2.6,10200.30078125,1.19140625,2.6220703125
1785401282.7385414,100,5528.5,2.3,10200.27734375,2.001953125,8.8212890625
1785401283.2825239,100,5528.5,3.5,10204.85546875,5.4833984375,12.68359375
1785401283.8261354,100,5528.5,4.7,10206.51953125,5.435546875,12.68359375
1785401284.3695407,100,5528.5,5.5,10208.63671875,4.8154296875,12.587890625
1785401284.9129386,100,5528.5,5.0,10209.0,5.8173828125,10.490234375
1785401285.4554145,100,5528.5,3.1,10210.22265625,3.0986328125,5.6259765625
1785401285.997353,100,5528.5,3.3,10218.61328125,1.3828125,2.9560546875
1785401286.5394034,100,5528.5,2.5,10214.58203125,1.3828125,3.00390625
1785401287.0818439,100,5528.5,2.8,10214.95703125,1.3349609375,2.9560546875
1785401287.6239517,100,5528.5,2.1,10215.44921875,1.4296875,10.490234375
1785401288.1661987,100,5528.5,4.1,10221.703125,1.3828125,3.0986328125
1785401288.7492106,100,5528.5,3.0,10222.37890625,68.9501953125,13.828125
1785401289.2928145,100,5528.5,5.5,10221.99609375,5.1494140625,12.4453125
1785401289.8396857,100,5528.5,4.7,10222.97265625,5.76953125,13.4462890625
1785401290.3819895,100,5528.5,4.5,10218.66796875,1.4296875,2.9560546875
1785401290.9246461,100,5528.5,4.5,10213.91015625,2.431640625,17.73828125
1785401291.4664626,100,5528.5,2.7,10205.484375,1.3828125,3.0517578125
1785401292.0082822,100,5528.5,5.6,10207.21875,8.7734375,3.00390625
1785401292.5501575,100,5528.5,4.9,10202.55859375,1.4296875,3.00390625
1785401293.0928967,100,5528.5,5.3,10216.04296875,4.4814453125,12.7783203125
1785401293.6352363,100,5528.5,5.4,10218.4375,1.3349609375,2.8603515625
1785401294.1786768,100,5528.5,4.2,10215.6640625,5.33984375,14.8291015625
1785401294.7234497,100,5528.5,4.1,10213.9375,4.6728515625,16.021484375
1785401295.2671657,100,5528.5,4.2,10205.20703125,4.38671875,12.015625
1785401295.809887,100,5528.5,3.1,10205.41796875,3.0986328125,3.00390625
1785401296.3519228,100,5528.5,5.4,10251.875,1.19140625,2.9560546875
1785401296.894162,100,5528.5,5.7,10253.42578125,1.287109375,2.57421875
1785401297.4361355,100,5528.5,4.8,10248.30078125,1.3828125,2.3837890625
1785401297.9782894,100,5528.5,4.3,10259.546875,1.4296875,3.146484375
1785401298.5212598,100,5528.5,9.7,10259.6953125,5.912109375,13.1123046875
1785401299.064529,100,5528.5,5.8,10265.02734375,4.6728515625,13.1123046875
1785401299.6076422,100,5528.5,6.7,10266.578125,4.9111328125,12.6357421875
1785401300.1505928,100,5528.5,7.7,10264.51953125,5.005859375,13.064453125
1785401300.6926143,100,5528.5,8.4,10270.42578125,1.19140625,3.00390625
1785401301.2345297,100,5528.5,3.7,10267.81640625,1.4775390625,11.3955078125
1785401301.7773345,100,5528.5,5.5,10275.72265625,1.66796875,2.908203125
1785401302.319483,100,5528.5,3.8,10271.87109375,1.19140625,2.8603515625
1785401302.8612804,100,5528.5,6.0,10256.03515625,1.3828125,2.669921875
1785401303.4044046,100,5528.5,4.4,10255.390625,4.1484375,12.7314453125
1785401303.9477155,100,5528.5,9.7,10258.4140625,5.76953125,12.587890625
1785401304.4909034,100,5528.5,4.8,10260.8203125,4.958984375,12.587890625
1785401305.0341444,100,5528.5,6.4,10260.8203125,4.9111328125,12.4921875
1785401305.5775578,100,5528.5,4.8,10250.40625,4.767578125,12.3974609375
1785401306.120738,100,5528.5,6.0,10251.34765625,1.9072265625,3.384765625
1785401306.6623006,100,5528.5,7.8,10223.41796875,0.5712890625,0.3330078125
1785401307.203511,12,5528.5,7.5,9971.26171875,0.619140625,0.380859375
1785401307.7453322,0,5528.5,5.8,9434.98046875,1.048828125,0.3330078125
1785401308.2867954,0,5528.5,4.6,9448.39453125,0.4765625,0.3330078125
1785401308.82845,0,5528.5,5.7,9433.24609375,0.4287109375,0.380859375
1785401309.3703432,0,5528.5,3.5,9437.13671875,0.5244140625,0.3330078125
1785401309.912053,0,5528.5,3.1,9441.859375,0.4287109375,0.3330078125
1785401310.453621,0,5528.5,5.0,9440.3828125,0.4287109375,0.3330078125
1785401310.9956853,0,5528.5,2.6,9442.2265625,0.380859375,0.28515625
1785401311.5377102,0,5528.5,0.6,9441.4609375,0.4287109375,0.3330078125
1785401312.0795624,0,5528.5,0.8,9437.859375,0.4287109375,0.3330078125
1785401312.6214015,0,5528.5,5.6,9433.4609375,0.4765625,0.3330078125
1785401313.1632566,0,5528.5,1.8,9438.4375,0.4287109375,0.28515625
1785401313.705086,0,5528.5,0.9,9438.65625,0.4765625,0.3330078125
1785401314.2471123,0,5528.5,0.6,9438.234375,1.048828125,0.3330078125
1785401314.7891467,0,5528.5,1.5,9434.09375,0.4287109375,0.3330078125
1785401315.3336437,0,5528.5,0.9,9424.26171875,4.052734375,1.048828125
